Source_File,Mode,Speed_Label,Speed_Value,Force_Limit_g,Force_Trigger_g,Trial_Index,Trial_Name,Sample_Count,Median_dt_s,Baseline_Mean_g,Baseline_Std_g,Onset_Threshold_g,Onset_Trial_Elapsed_s,Onset_Force_g,Onset_Angle,Peak_Force_g,Peak_Force_Trial_Elapsed_s,Peak_Force_Angle,Overshoot_g
middlefinger_speed500_force250_20trials_20260303-173009.csv,speed,speed500,500,250,150,13,speed_13,162,0.012450,-4.180000,0.328024,15.820000,2.805184,20.800000,673,1165.000000,3.612491,653,915.000000
middlefinger_speed500_force250_20trials_20260303-173009.csv,speed,speed500,500,250,150,14,speed_14,130,0.012436,-4.610000,0.976166,15.390000,2.089125,50.800000,655,1165.000000,2.847108,653,915.000000
middlefinger_speed500_force250_20trials_20260303-173009.csv,speed,speed500,500,250,150,15,speed_15,155,0.012409,-4.000000,0.000000,16.000000,2.109444,27.400000,673,1162.000000,2.889003,653,912.000000
middlefinger_speed500_force250_20trials_20260303-173009.csv,speed,speed500,500,250,150,16,speed_16,154,0.012356,-4.360000,0.471593,15.640000,2.573990,27.200000,673,1169.000000,3.344409,653,919.000000
middlefinger_speed500_force250_20trials_20260303-173009.csv,speed,speed500,500,250,150,17,speed_17,124,0.012484,-4.120000,0.203961,15.880000,2.045431,36.600000,661,1149.000000,2.831936,653,899.000000
middlefinger_speed500_force250_20trials_20260303-173009.csv,speed,speed500,500,250,150,18,speed_18,141,0.012471,-4.320000,0.483322,15.680000,3.413569,62.400000,661,1165.000000,4.173820,653,915.000000
middlefinger_speed500_force250_20trials_20260303-173009.csv,speed,speed500,500,250,150,19,speed_19,185,0.012450,-4.000000,0.000000,16.000000,2.721722,30.800000,672,1165.000000,3.469750,653,915.000000
middlefinger_speed500_force250_20trials_20260303-173009.csv,speed,speed500,500,250,150,20,speed_20,170,0.012466,-2.000000,0.000000,18.000000,2.810463,36.800000,661,1165.000000,3.559763,653,915.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,1,speed_01,143,0.012412,-4.000000,0.000000,16.000000,2.617400,25.200000,657,1698.000000,3.449171,644,1448.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,2,speed_02,95,0.012544,-2.060000,0.269072,17.940000,2.218274,51.600000,655,1714.000000,3.052000,644,1464.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,3,speed_03,190,0.012264,-1.940000,0.128062,18.060000,2.043118,72.400000,655,1672.000000,2.837238,644,1422.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,4,speed_04,141,0.012421,-2.260000,0.456508,17.740000,2.502585,26.600000,657,1584.000000,3.322602,645,1334.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,5,speed_05,158,0.012357,-2.000000,0.000000,18.000000,2.361236,35.200000,655,1612.000000,3.138278,644,1362.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,6,speed_06,92,0.012501,-2.200000,0.438178,17.800000,2.463156,61.800000,657,1654.000000,3.319201,644,1404.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,7,speed_07,155,0.012504,-2.475000,0.925540,17.525000,2.016483,72.400000,655,1649.000000,2.847836,644,1399.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,8,speed_08,157,0.012400,-2.000000,0.000000,18.000000,2.308910,33.600000,655,1656.000000,3.124235,644,1406.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,9,speed_09,108,0.012479,-2.000000,0.000000,18.000000,2.594593,25.400000,657,1694.000000,3.389499,644,1444.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,10,speed_10,131,0.012498,-2.000000,0.000000,18.000000,2.822320,61.800000,647,1714.000000,3.616615,644,1464.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,11,speed_11,111,0.012378,-2.000000,0.000000,18.000000,2.300530,71.200000,646,1673.000000,3.151924,644,1423.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,12,speed_12,161,0.012447,-4.000000,0.000000,16.000000,2.377211,61.000000,647,1668.000000,3.200128,644,1418.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,13,speed_13,178,0.012417,-2.000000,0.000000,18.000000,2.234281,25.800000,657,1574.000000,3.051017,645,1324.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,14,speed_14,97,0.012606,-2.040000,0.120000,17.960000,3.646394,62.600000,646,1601.000000,4.492158,644,1351.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,15,speed_15,122,0.012374,-2.040000,0.120000,17.960000,2.032837,62.800000,647,1649.000000,2.832790,644,1399.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,16,speed_16,102,0.012455,-4.140000,0.253772,15.860000,2.479315,60.600000,647,1690.000000,3.330406,644,1440.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,17,speed_17,135,0.012423,-3.620000,0.362767,16.380000,2.059855,70.400000,646,1668.000000,2.865648,644,1418.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,18,speed_18,135,0.012492,-2.000000,0.000000,18.000000,3.062147,61.600000,647,1689.000000,3.923529,644,1439.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,19,speed_19,103,0.012564,-4.000000,0.000000,16.000000,2.558446,33.400000,655,1662.000000,3.424778,644,1412.000000
middlefinger_speed750_force250_20trials_20260303-172019.csv,speed,speed750,750,250,150,20,speed_20,89,0.012511,-3.360000,1.790642,16.640000,2.068772,62.000000,647,1694.000000,2.861859,644,1444.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,1,speed_01,103,0.012433,-2.860000,2.144854,17.140000,2.288847,42.600000,664,1701.000000,3.120183,644,1451.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,2,speed_02,133,0.012376,0.000000,0.000000,20.000000,2.467622,41.800000,650,1684.000000,3.295824,644,1434.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,3,speed_03,68,0.024759,-0.770000,1.035181,19.230000,2.165848,43.800000,649,1674.000000,3.011029,644,1424.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,4,speed_04,112,0.012402,2.330000,13.616171,56.794682,1.954489,121.600000,645,1668.000000,2.720226,644,1418.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,5,speed_05,209,0.012414,0.000000,0.000000,20.000000,2.379705,92.200000,649,1664.000000,3.202520,644,1414.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,6,speed_06,154,0.012397,0.000000,0.000000,20.000000,2.074592,42.000000,664,1713.000000,2.888230,644,1463.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,7,speed_07,88,0.012431,-2.510000,3.140844,17.490000,1.984851,53.400000,649,1709.000000,2.814135,644,1459.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,8,speed_08,86,0.012470,-1.160000,1.708333,18.840000,2.189976,42.400000,664,1654.000000,3.032863,645,1404.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,9,speed_09,120,0.012387,0.000000,0.000000,20.000000,2.224120,53.800000,650,1652.000000,3.037731,645,1402.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,10,speed_10,164,0.012340,1.220000,11.113757,45.675029,2.761985,114.200000,644,1718.000000,3.554890,644,1468.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,11,speed_11,112,0.012430,0.000000,0.000000,20.000000,2.323813,42.400000,664,1721.000000,3.129230,644,1471.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,12,speed_12,94,0.012482,0.000000,0.000000,20.000000,2.632237,52.200000,648,1724.000000,3.473296,644,1474.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,13,speed_13,123,0.012296,1.465000,13.849477,56.862910,2.051603,122.600000,644,1705.000000,2.850114,644,1455.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,14,speed_14,115,0.012458,-1.000000,0.000000,19.000000,2.368649,32.400000,664,1662.000000,3.197983,644,1412.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,15,speed_15,111,0.012443,-4.495000,3.520969,15.505000,1.931447,53.400000,648,1665.000000,2.725084,644,1415.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,16,speed_16,100,0.012440,-1.880000,1.339254,18.120000,2.067457,54.400000,648,1678.000000,2.894552,644,1428.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,17,speed_17,86,0.012397,-2.320000,1.811519,17.680000,2.439192,90.000000,648,1674.000000,3.241118,644,1424.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,18,speed_18,180,0.012451,-1.000000,0.000000,19.000000,2.889827,53.400000,648,1694.000000,3.697981,644,1444.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,19,speed_19,122,0.012357,-2.800000,2.086145,17.200000,2.050884,52.000000,648,1690.000000,2.851954,644,1440.000000
middlefinger_speed1000_force250_20trials_20260303-165917.csv,speed,speed1000,1000,250,150,20,speed_20,130,0.012540,-1.000000,0.000000,19.000000,2.276622,44.600000,648,1705.000000,3.158490,644,1455.000000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,1,hybrid_01,328,0.012494,5.000000,0.000000,25.000000,9.680399,27.400000,692,298.400000,10.090280,679,48.400000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,2,hybrid_02,156,0.012549,4.000000,0.000000,24.000000,3.081969,28.600000,692,296.800000,3.482886,679,46.800000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,3,hybrid_03,246,0.012498,4.000000,0.000000,24.000000,5.335546,26.000000,692,294.800000,5.760236,678,44.800000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,4,hybrid_04,136,0.012473,4.000000,0.000000,24.000000,2.826091,26.600000,694,306.400000,3.260970,678,56.400000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,5,hybrid_05,216,0.012440,2.000000,0.000000,22.000000,3.042951,25.000000,692,296.400000,3.452866,679,46.400000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,6,hybrid_06,202,0.012450,2.000000,0.000000,22.000000,2.601644,25.000000,694,297.600000,3.012012,679,47.600000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,7,hybrid_07,252,0.012487,2.000000,0.000000,22.000000,4.302517,26.600000,692,296.400000,4.715702,677,46.400000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,8,hybrid_08,115,0.012512,2.000000,0.000000,22.000000,3.837486,27.600000,692,289.000000,4.274806,679,39.000000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,9,hybrid_09,207,0.012424,2.000000,0.000000,22.000000,3.107416,28.400000,692,292.000000,3.504406,679,42.000000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,10,hybrid_10,114,0.012463,1.000000,0.000000,21.000000,6.681137,21.000000,694,299.400000,7.105127,679,49.400000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,11,hybrid_11,294,0.012476,1.000000,0.000000,21.000000,7.332682,23.000000,692,293.200000,7.745564,679,43.200000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,12,hybrid_12,136,0.012517,1.000000,0.000000,21.000000,5.636461,22.600000,694,297.000000,6.049762,679,47.000000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,13,hybrid_13,227,0.012520,4.000000,0.000000,24.000000,4.861227,26.200000,692,296.400000,5.261012,678,46.400000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,14,hybrid_14,180,0.012505,4.000000,0.000000,24.000000,3.136028,26.200000,692,301.400000,3.561053,679,51.400000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,15,hybrid_15,181,0.012489,4.000000,0.000000,24.000000,3.949648,26.200000,694,299.200000,4.362656,679,49.200000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,16,hybrid_16,251,0.012502,2.000000,0.000000,22.000000,3.911301,27.200000,692,294.000000,4.309545,679,44.000000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,17,hybrid_17,156,0.012510,4.000000,0.000000,24.000000,2.788819,25.200000,692,296.800000,3.200889,679,46.800000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,18,hybrid_18,279,0.012471,4.000000,0.000000,24.000000,4.036837,24.600000,692,297.200000,4.447794,679,47.200000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,19,hybrid_19,94,0.012487,4.000000,0.000000,24.000000,2.838136,29.600000,692,285.600000,3.285347,679,35.600000
middlefinger_hybrid_force250_20trials_20260303-185511.csv,hybrid,hybrid,hybrid,250,150,20,hybrid_20,151,0.012525,5.000000,0.000000,25.000000,5.556258,28.200000,692,300.400000,5.969495,679,50.400000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,1,speed_01,421,0.012537,-6.000000,0.000000,14.000000,6.771904,26.400000,689,555.600000,7.435998,667,55.600000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,2,speed_02,410,0.012516,-4.000000,0.000000,16.000000,6.386072,20.600000,689,554.800000,7.069791,667,54.800000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,3,speed_03,425,0.012508,-5.000000,0.000000,15.000000,6.502082,15.400000,690,562.000000,7.238904,666,62.000000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,4,speed_04,590,0.012493,-5.000000,0.000000,15.000000,9.102840,29.200000,688,536.400000,9.751432,668,36.400000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,5,speed_05,406,0.012490,-5.000000,0.000000,15.000000,6.486513,19.800000,690,547.200000,7.185377,667,47.200000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,6,speed_06,420,0.012495,-5.000000,0.000000,15.000000,6.493639,23.800000,689,536.200000,7.189187,667,36.200000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,7,speed_07,423,0.012503,-5.000000,0.000000,15.000000,6.962911,16.400000,690,545.000000,7.659770,667,45.000000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,8,speed_08,552,0.012474,-5.000000,0.000000,15.000000,7.495254,22.200000,690,539.800000,8.158316,668,39.800000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,9,speed_09,583,0.012506,-5.000000,0.000000,15.000000,6.636835,16.000000,690,553.800000,7.361004,666,53.800000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,10,speed_10,510,0.012453,-5.000000,0.000000,15.000000,7.334383,17.800000,689,554.200000,8.030782,667,54.200000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,11,speed_11,390,0.012521,-5.000000,0.000000,15.000000,7.661926,19.800000,690,543.800000,8.397367,667,43.800000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,12,speed_12,435,0.012468,-5.000000,0.000000,15.000000,6.800143,31.400000,686,537.000000,7.469789,667,37.000000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,13,speed_13,473,0.012476,-5.000000,0.000000,15.000000,6.348486,19.400000,690,553.800000,7.033416,667,53.800000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,14,speed_14,400,0.012509,-5.000000,0.000000,15.000000,6.626288,28.400000,688,548.800000,7.323794,667,48.800000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,15,speed_15,430,0.012484,-5.000000,0.000000,15.000000,6.394033,30.800000,686,545.600000,7.068716,667,45.600000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,16,speed_16,430,0.012486,-5.000000,0.000000,15.000000,6.326804,16.800000,690,545.200000,7.057627,667,45.200000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,17,speed_17,434,0.012480,-5.000000,0.000000,15.000000,6.358659,28.000000,688,544.400000,7.021376,668,44.400000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,18,speed_18,416,0.012501,-5.000000,0.000000,15.000000,6.606655,25.400000,688,601.000000,7.504397,665,101.000000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,19,speed_19,490,0.012475,-5.000000,0.000000,15.000000,6.917478,21.800000,690,532.600000,7.590967,668,32.600000
middlefinger_speed25_force500_20trials_20260303-181431.csv,speed,speed25,25,500,300,20,speed_20,489,0.012464,-5.000000,0.000000,15.000000,6.483316,34.800000,686,549.400000,7.150566,667,49.400000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,1,speed_01,260,0.012462,-5.000000,0.000000,15.000000,4.457091,15.000000,691,734.000000,5.404284,663,234.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,2,speed_02,217,0.021421,-4.000000,0.000000,16.000000,4.714895,20.600000,685,801.000000,5.653822,661,301.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,3,speed_03,276,0.012393,-4.000000,0.000000,16.000000,4.072537,21.800000,686,734.000000,4.937731,663,234.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,4,speed_04,258,0.012405,-4.000000,0.000000,16.000000,4.499978,18.600000,686,794.000000,5.455636,661,294.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,5,speed_05,221,0.012508,-4.000000,0.000000,16.000000,4.162588,18.400000,689,757.000000,5.062946,662,257.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,6,speed_06,261,0.012445,-3.960000,0.120000,16.040000,4.094261,17.400000,689,825.000000,5.061023,661,325.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,7,speed_07,277,0.012444,-5.000000,0.000000,15.000000,4.362112,17.400000,689,781.000000,5.282754,662,281.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,8,speed_08,297,0.012423,-5.000000,0.000000,15.000000,4.101961,17.600000,687,774.000000,5.021435,662,274.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,9,speed_09,315,0.012482,-4.000000,0.000000,16.000000,5.091339,16.000000,688,860.000000,6.128924,660,360.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,10,speed_10,304,0.012481,-4.000000,0.000000,16.000000,4.096940,19.400000,686,790.000000,5.004274,662,290.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,11,speed_11,254,0.012460,-4.000000,0.000000,16.000000,4.130040,16.800000,688,778.000000,5.062067,661,278.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,12,speed_12,272,0.012427,-4.000000,0.000000,16.000000,4.116886,16.000000,686,822.000000,5.050872,660,322.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,13,speed_13,305,0.012500,-4.000000,0.000000,16.000000,5.892169,17.800000,689,794.000000,6.853465,661,294.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,14,speed_14,263,0.012438,-4.000000,0.000000,16.000000,4.816792,20.000000,689,784.000000,5.740081,662,284.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,15,speed_15,315,0.012521,-4.000000,0.000000,16.000000,5.319940,17.200000,688,820.000000,6.231629,661,320.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,16,speed_16,309,0.012481,-5.000000,0.000000,15.000000,4.823427,18.600000,688,746.000000,5.721626,663,246.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,17,speed_17,314,0.012506,-4.000000,0.000000,16.000000,4.096115,17.200000,689,833.000000,5.080324,660,333.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,18,speed_18,333,0.012504,-5.000000,0.000000,15.000000,4.179310,17.800000,689,824.000000,5.116329,661,324.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,19,speed_19,317,0.012521,-4.000000,0.000000,16.000000,4.052153,17.200000,688,809.000000,4.966106,661,309.000000
middlefinger_speed50_force500_20trials_20260303-180058.csv,speed,speed50,50,500,300,20,speed_20,300,0.012474,-4.000000,0.000000,16.000000,4.619723,17.600000,688,772.000000,5.543560,663,272.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,1,speed_01,238,0.012440,-5.000000,0.000000,15.000000,2.971471,18.400000,689,1085.000000,3.869630,655,585.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,2,speed_02,176,0.012407,0.040000,0.120000,20.040000,2.944617,22.400000,686,1118.000000,3.823873,653,618.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,3,speed_03,204,0.012358,-2.000000,0.000000,18.000000,2.930260,20.600000,686,1065.000000,3.771925,655,565.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,4,speed_04,255,0.012416,-2.000000,0.000000,18.000000,3.362059,21.200000,689,1077.000000,4.231570,654,577.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,5,speed_05,231,0.012449,-2.000000,0.000000,18.000000,3.873174,19.200000,686,933.000000,4.753234,658,433.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,6,speed_06,196,0.012449,-2.000000,0.000000,18.000000,3.590912,21.400000,690,1008.000000,4.436646,657,508.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,7,speed_07,249,0.012402,-2.000000,0.000000,18.000000,3.535814,20.400000,686,1053.000000,4.401332,655,553.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,8,speed_08,207,0.012405,-2.000000,0.000000,18.000000,3.563767,20.600000,686,1053.000000,4.470584,655,553.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,9,speed_09,210,0.012474,-1.620000,0.660000,18.380000,3.018554,21.400000,690,1102.000000,3.907802,654,602.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,10,speed_10,242,0.012462,-2.000000,0.000000,18.000000,3.441733,18.200000,689,1090.000000,4.369666,655,590.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,11,speed_11,192,0.012463,-4.000000,0.000000,16.000000,5.510237,21.400000,690,1065.000000,6.405275,655,565.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,12,speed_12,245,0.012485,-2.000000,0.000000,18.000000,2.899987,19.800000,689,1108.000000,3.798961,654,608.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,13,speed_13,167,0.012468,-1.960000,0.120000,18.040000,3.792465,19.000000,690,1038.000000,4.672765,655,538.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,14,speed_14,187,0.012412,-2.000000,0.000000,18.000000,3.050081,19.000000,690,1076.000000,3.945914,655,576.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,15,speed_15,187,0.012462,-4.000000,0.000000,16.000000,4.599012,17.200000,689,937.000000,5.491365,658,437.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,16,speed_16,199,0.012396,-4.000000,0.000000,16.000000,3.254838,19.200000,686,1070.000000,4.121576,655,570.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,17,speed_17,255,0.012445,-2.000000,0.000000,18.000000,3.260030,18.000000,690,1036.000000,4.132823,655,536.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,18,speed_18,192,0.012428,-2.000000,0.000000,18.000000,3.481810,20.000000,686,1030.000000,4.352775,655,530.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,19,speed_19,168,0.012488,-3.620000,0.706824,16.380000,2.995318,22.400000,686,1084.000000,3.873509,655,584.000000
middlefinger_speed100_force500_20trials_20260303-174957.csv,speed,speed100,100,500,300,20,speed_20,211,0.012445,-2.000000,0.000000,18.000000,3.024590,19.200000,690,1052.000000,3.922666,655,552.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,1,speed_01,103,0.012423,-5.000000,0.000000,15.000000,2.841090,20.800000,682,666.800000,3.053166,664,166.800000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,2,speed_02,215,0.012405,-4.000000,0.000000,16.000000,2.696742,25.000000,675,1105.000000,3.480290,655,605.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,3,speed_03,224,0.012421,-5.000000,0.000000,15.000000,2.507026,19.600000,682,1113.000000,3.301771,654,613.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,4,speed_04,187,0.012463,-3.680000,0.581034,16.320000,2.500379,17.200000,682,1153.000000,3.329723,653,653.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,5,speed_05,75,0.012259,-3.380000,0.761315,16.620000,2.290856,35.400000,668,738.400000,2.549203,663,238.400000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,6,speed_06,133,0.012283,-5.000000,0.000000,15.000000,2.340883,17.600000,682,1229.000000,3.198136,652,729.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,7,speed_07,205,0.012381,-4.000000,0.000000,16.000000,2.385660,22.200000,675,1106.000000,3.179412,655,606.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,8,speed_08,162,0.012420,-4.000000,0.000000,16.000000,2.678836,18.200000,675,1117.000000,3.503536,655,617.000000
